koaid                    , instrume, filehand                                          , targname     , rgratnam, rcwave      , rgrangle , rnasnam, ifunam , binning, ampmode, elaptime , ra       , dec      , raoff, decoff, utdatetime                , progid, progpi   , propint, filesize_mb, std_name  , sep_fov              , in_fov, name_ok
KR.20230829.49953.49.fits, KCWI    , /KCWI/2023/20230829/lev0/KR.20230829.49953.49.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  30.00002, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-08-29 13:52:33.490000, H340  , Hinkle   ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230829.50027.95.fits, KCWI    , /KCWI/2023/20230829/lev0/KR.20230829.50027.95.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  30.00002, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-08-29 13:53:47.950000, H340  , Hinkle   ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230829.56452.99.fits, KCWI    , /KCWI/2023/20230829/lev0/KR.20230829.56452.99.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-08-29 15:40:52.990000, H340  , Hinkle   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230829.56516.24.fits, KCWI    , /KCWI/2023/20230829/lev0/KR.20230829.56516.24.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-08-29 15:41:56.240000, H340  , Hinkle   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230829.56580.50.fits, KCWI    , /KCWI/2023/20230829/lev0/KR.20230829.56580.50.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-08-29 15:43:00.500000, H340  , Hinkle   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230905.29031.86.fits, KCWI    , /KCWI/2023/20230905/lev0/KR.20230905.29031.86.fits, bd28d4211    , RH1     , 6520.01465  , 100.98667, Open   , Medium , "2,2"  , L2U2   ,  10.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-09-05 08:03:51.860000, K450  , Gomez    ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20230905.29175.68.fits, KCWI    , /KCWI/2023/20230905/lev0/KR.20230905.29175.68.fits, bd28d4211    , RH1     , 6520.01465  , 100.98667, Open   , Medium , "2,2"  , L2U2   ,  30.00002, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-09-05 08:06:15.680000, K450  , Gomez    ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20230905.29732.60.fits, KCWI    , /KCWI/2023/20230905/lev0/KR.20230905.29732.60.fits, bd28d4211    , RL      , 7149.89209  , 139.9113 , Open   , Large  , "2,2"  , L2U2   ,  10.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-09-05 08:15:32.600000, K450  , Gomez    ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20230905.29877.44.fits, KCWI    , /KCWI/2023/20230905/lev0/KR.20230905.29877.44.fits, bd28d4211    , RL      , 7149.89209  , 139.9113 , Open   , Large  , "2,2"  , L2U2   ,  10.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-09-05 08:17:57.440000, K450  , Gomez    ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20230905.34095.14.fits, KCWI    , /KCWI/2023/20230905/lev0/KR.20230905.34095.14.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Large  , "2,2"  , L2U2   ,  10.00001, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-09-05 09:28:15.140000, K450  , Gomez    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230905.34190.00.fits, KCWI    , /KCWI/2023/20230905/lev0/KR.20230905.34190.00.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Large  , "2,2"  , L2U2   ,  20.00002, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-09-05 09:29:50       , K450  , Gomez    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230917.54362.14.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.54362.14.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:06:02.140000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.54542.68.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.54542.68.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:09:02.680000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.54674.26.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.54674.26.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:11:14.260000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.54808.90.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.54808.90.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:13:28.900000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.55197.52.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.55197.52.fits, g191b2b      , RH2     , 7100.08691  , 105.95867, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:19:57.520000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.55331.14.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.55331.14.fits, g191b2b      , RH2     , 7100.08252  , 105.95867, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:22:11.140000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.55465.78.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.55465.78.fits, g191b2b      , RH2     , 7100.08252  , 105.95867, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:24:25.780000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.55615.72.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.55615.72.fits, g191b2b      , RH2     , 6949.99414  , 107.25117, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:26:55.720000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.55751.38.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.55751.38.fits, g191b2b      , RH2     , 6949.99414  , 107.25117, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:29:11.380000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230917.55886.20.fits, KCWI    , /KCWI/2023/20230917/lev0/KR.20230917.55886.20.fits, g191b2b      , RH2     , 6949.99414  , 107.25117, Open   , Large  , "2,2"  , L2U2   ,  90.00009,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-17 15:31:26.020000, K454  , McGurk   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20230918.56519.50.fits, KCWI    , /KCWI/2023/20230918/lev0/KR.20230918.56519.50.fits, g191b2b      , RL      , 7699.9624   , 139.14294, Open   , Small  , "1,1"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-18 15:41:59.050000, U070  , Martin   ,      18,     35.5219, g191b2b   ,  0.014020025852305171, True  , True
KR.20230918.56674.90.fits, KCWI    , /KCWI/2023/20230918/lev0/KR.20230918.56674.90.fits, g191b2b      , RL      , 7699.9624   , 139.14294, Open   , Small  , "1,1"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-18 15:44:34.090000, U070  , Martin   ,      18,     35.5219, g191b2b   ,  0.014020025852305171, True  , True
KR.20230918.56795.47.fits, KCWI    , /KCWI/2023/20230918/lev0/KR.20230918.56795.47.fits, g191b2b      , RL      , 7699.9624   , 139.14294, Open   , Small  , "1,1"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-09-18 15:46:35.470000, U070  , Martin   ,      18,     35.5219, g191b2b   ,  0.014020025852305171, True  , True
KR.20230922.18462.66.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18462.66.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   1.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:07:42.660000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18572.83.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18572.83.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:09:32.830000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18619.75.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18619.75.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:10:19.750000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18698.30.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18698.30.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:11:38.300000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18746.27.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18746.27.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:12:26.270000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18837.70.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18837.70.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:13:57.070000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18885.20.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18885.20.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:14:45.020000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18930.92.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18930.92.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:15:30.920000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.18978.86.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.18978.86.fits, St_BD+28d4211, RM1     , 6099.98779  , 127.72989, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:16:18.860000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.19103.36.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.19103.36.fits, St_BD+28d4211, RM1     , 6699.95898  , 125.21969, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:18:23.360000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.19151.30.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.19151.30.fits, St_BD+28d4211, RM1     , 6699.95898  , 125.21969, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:19:11.300000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.19212.50.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.19212.50.fits, St_BD+28d4211, RM1     , 6699.95898  , 125.21969, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:20:12.500000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230922.19260.47.fits, KCWI    , /KCWI/2023/20230922/lev0/KR.20230922.19260.47.fits, St_BD+28d4211, RM1     , 6699.95898  , 125.21969, Open   , Medium , "2,2"  , L2U2   ,   4.0    , 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-22 05:21:00.470000, C423  , Gatkine  ,      18,      9.4378, bd28d4211 ,  0.08646207392232805 , True  , True
KR.20230923.18729.00.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.18729.00.fits, bd_28d4211   , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,   5.00001, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:12:09       , C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.18866.71.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.18866.71.fits, bd_28d4211   , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  30.00003, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:14:26.710000, C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.18967.69.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.18967.69.fits, bd_28d4211   , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  30.00003, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:16:07.690000, C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.19041.13.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.19041.13.fits, bd_28d4211   , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  30.00003, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:17:21.130000, C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.19180.87.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.19180.87.fits, bd_28d4211   , RL      , 7249.97705  , 139.77214, Open   , Medium , "2,2"  , L2U2   ,  40.00004, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:19:40.870000, C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.19264.51.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.19264.51.fits, bd_28d4211   , RL      , 7249.98926  , 139.77214, Open   , Medium , "2,2"  , L2U2   ,  40.00004, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:21:04.510000, C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.19349.17.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.19349.17.fits, bd_28d4211   , RL      , 7249.98926  , 139.77214, Open   , Medium , "2,2"  , L2U2   ,  40.00004, 327.79592, 28.864   , 0.0  , 0.0   , 2023-09-23 05:22:29.170000, C349  , Steidel  ,      18,      9.4378, bd28d4211 ,  0.08643960689952249 , True  , True
KR.20230923.55338.97.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.55338.97.fits, g191b2b      , RL      , 7250.10449  , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005,  76.37625, 52.83167 , 0.0  , 0.0   , 2023-09-23 15:22:18.970000, C349  , Steidel  ,      18,      9.4378, g191b2b   ,  2.8999869100918483  , True  , True
KR.20230923.55432.81.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.55432.81.fits, g191b2b      , RL      , 7250.10449  , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005,  76.37625, 52.83167 , 0.0  , 0.0   , 2023-09-23 15:23:52.810000, C349  , Steidel  ,      18,      9.4378, g191b2b   ,  2.8999869100918483  , True  , True
KR.20230923.55546.30.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.55546.30.fits, g191b2b      , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005,  76.37625, 52.83167 , 0.0  , 0.0   , 2023-09-23 15:25:46.030000, C349  , Steidel  ,      18,      9.4378, g191b2b   ,  2.8999869100918483  , True  , True
KR.20230923.55632.73.fits, KCWI    , /KCWI/2023/20230923/lev0/KR.20230923.55632.73.fits, g191b2b      , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005,  76.37625, 52.83167 , 0.0  , 0.0   , 2023-09-23 15:27:12.730000, C349  , Steidel  ,      18,      9.4378, g191b2b   ,  2.8999869100918483  , True  , True
KR.20230924.27428.54.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.27428.54.fits, feige110     , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,   3.0    , 349.99329, -5.1655  , 0.0  , 0.0   , 2023-09-24 07:37:08.540000, U058  , Barth    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230924.27635.60.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.27635.60.fits, feige110     , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,  30.00003, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-09-24 07:40:35.600000, U058  , Barth    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230924.27804.92.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.27804.92.fits, feige110     , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-09-24 07:43:24.920000, U058  , Barth    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230924.27911.00.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.27911.00.fits, feige110     , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 349.99329, -5.1655  , 0.0  , 0.0   , 2023-09-24 07:45:11       , U058  , Barth    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20230924.28042.59.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.28042.59.fits, feige110     , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 349.99308, -5.16522 , -0.7 , 1.0   , 2023-09-24 07:47:22.590000, U058  , Barth    ,      18,      9.4378, feige110  ,  1.1590079562264448  , True  , True
KR.20230924.28166.10.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.28166.10.fits, feige110     , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 349.99308, -5.16522 , -0.7 , 1.0   , 2023-09-24 07:49:26.010000, U058  , Barth    ,      18,      9.4378, feige110  ,  1.1590079562264448  , True  , True
KR.20230924.55367.44.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.55367.44.fits, gd71         , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   ,  30.00003,  88.11508, 15.887   , 0.0  , 0.0   , 2023-09-24 15:22:47.440000, U058  , Barth    ,      18,      9.4378, gd71      ,  0.555092871915523   , True  , True
KR.20230924.55582.67.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.55582.67.fits, gd71         , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   , 120.00012,  88.11508, 15.887   , 0.0  , 0.0   , 2023-09-24 15:26:22.670000, U058  , Barth    ,      18,      9.4378, gd71      ,  0.555092871915523   , True  , True
KR.20230924.55749.95.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.55749.95.fits, gd71         , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   , 120.00012,  88.11479, 15.88742 , -1.1 , 1.5   , 2023-09-24 15:29:09.950000, U058  , Barth    ,      18,      9.4378, gd71      ,  1.3374125415619542  , True  , True
KR.20230924.55925.39.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.55925.39.fits, gd71         , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   , 120.00012,  88.11479, 15.88742 , -1.1 , 1.5   , 2023-09-24 15:32:05.390000, U058  , Barth    ,      18,      9.4378, gd71      ,  1.3374125415619542  , True  , True
KR.20230924.56174.27.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.56174.27.fits, gd71         , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   , 120.00012,  88.11508, 15.887   , 0.0  , 0.0   , 2023-09-24 15:36:14.270000, U058  , Barth    ,      18,      9.4378, gd71      ,  0.555092871915523   , True  , True
KR.20230924.56372.15.fits, KCWI    , /KCWI/2023/20230924/lev0/KR.20230924.56372.15.fits, gd71         , RM2     , 9849.9375   , 123.44044, Open   , Medium , "2,2"  , L2U2   , 120.00012,  88.11508, 15.887   , 0.0  , 0.0   , 2023-09-24 15:39:32.150000, U058  , Barth    ,      18,      9.4378, gd71      ,  0.555092871915523   , True  , True
