grating,wavelength_A,composite_pct,sd_pct,n_blazes,n_effective
RM2,8702,34.665,0.711,4,3.02
RM2,8703,34.678,0.711,4,3.01
RM2,8704,34.691,0.711,4,3.01
RM2,8705,34.704,0.710,4,3.01
RM2,8706,34.717,0.710,4,3.01
RM2,8707,34.729,0.710,4,3.01
RM2,8708,34.742,0.710,4,3.01
RM2,8709,34.755,0.710,4,3.01
RM2,8710,34.768,0.710,4,3.01
RM2,8711,34.781,0.709,4,3.00
RM2,8712,34.794,0.709,4,3.00
RM2,8713,34.807,0.709,4,3.00
RM2,8714,34.820,0.709,4,3.00
RM2,8715,34.833,0.709,4,3.00
RM2,8716,34.845,0.708,4,3.00
RM2,8717,34.858,0.708,4,3.00
RM2,8718,34.871,0.708,4,3.00
RM2,8719,34.884,0.708,4,3.00
RM2,8720,34.897,0.708,4,3.00
RM2,8721,34.910,0.707,4,3.00
RM2,8722,34.923,0.707,3,3.00
RM2,8723,34.936,0.707,3,3.00
RM2,8724,34.949,0.707,3,3.00
RM2,8725,34.962,0.706,3,3.00
RM2,8726,34.975,0.706,3,3.00
RM2,8727,34.988,0.706,3,3.00
RM2,8728,35.001,0.706,3,3.00
RM2,8729,35.014,0.706,3,3.00
RM2,8730,35.027,0.705,3,3.00
RM2,8731,35.039,0.705,3,3.00
RM2,8732,35.052,0.705,3,3.00
RM2,8733,35.065,0.705,3,3.00
RM2,8734,35.078,0.704,3,3.00
RM2,8735,35.091,0.704,3,3.00
RM2,8736,35.104,0.704,3,3.00
RM2,8737,35.117,0.704,3,3.00
RM2,8738,35.130,0.703,3,3.00
RM2,8739,35.143,0.703,3,3.00
RM2,8740,35.156,0.703,3,3.00
RM2,8741,35.169,0.702,3,3.00
RM2,8742,35.182,0.702,3,3.00
RM2,8743,35.195,0.702,3,3.00
RM2,8744,35.208,0.702,3,3.00
RM2,8745,35.221,0.701,3,3.00
RM2,8746,35.234,0.701,3,3.00
RM2,8747,35.247,0.701,3,3.00
RM2,8748,35.260,0.701,3,3.00
RM2,8749,35.273,0.700,3,3.00
RM2,8750,35.286,0.700,3,3.00
RM2,8751,35.299,0.700,3,3.00
RM2,8752,35.312,0.699,3,3.00
RM2,8753,35.325,0.699,3,3.00
RM2,8754,35.338,0.699,3,3.00
RM2,8755,35.351,0.698,3,3.00
RM2,8756,35.364,0.698,3,3.00
RM2,8757,35.377,0.698,3,3.00
RM2,8758,35.390,0.698,3,3.00
RM2,8759,35.403,0.697,3,3.00
RM2,8760,35.416,0.697,3,3.00
RM2,8761,35.429,0.697,3,3.00
RM2,8762,35.442,0.696,3,3.00
RM2,8763,35.455,0.696,3,3.00
RM2,8764,35.468,0.696,3,3.00
RM2,8765,35.481,0.695,3,3.00
RM2,8766,35.494,0.695,3,3.00
RM2,8767,35.507,0.695,3,3.00
RM2,8768,35.520,0.694,3,3.00
RM2,8769,35.533,0.694,3,3.00
RM2,8770,35.546,0.694,3,3.00
RM2,8771,35.559,0.693,3,3.00
RM2,8772,35.572,0.693,3,3.00
RM2,8773,35.585,0.693,3,3.00
RM2,8774,35.598,0.692,3,3.00
RM2,8775,35.611,0.692,3,3.00
RM2,8776,35.624,0.692,3,3.00
RM2,8777,35.637,0.691,3,3.00
RM2,8778,35.650,0.691,3,3.00
RM2,8779,35.663,0.691,3,3.00
RM2,8780,35.676,0.690,3,3.00
RM2,8781,35.689,0.690,3,3.00
RM2,8782,35.702,0.690,3,3.00
RM2,8783,35.715,0.689,3,3.00
RM2,8784,35.728,0.689,3,3.00
RM2,8785,35.741,0.689,3,3.00
RM2,8786,35.754,0.688,3,3.00
RM2,8787,35.767,0.688,3,3.00
RM2,8788,35.780,0.687,3,3.00
RM2,8789,35.793,0.687,3,3.00
RM2,8790,35.806,0.687,3,3.00
RM2,8791,35.819,0.686,3,3.00
RM2,8792,35.832,0.686,3,3.00
RM2,8793,35.845,0.686,3,3.00
RM2,8794,35.858,0.685,3,3.00
RM2,8795,35.871,0.685,3,3.00
RM2,8796,35.884,0.685,3,3.00
RM2,8797,35.897,0.684,3,3.00
RM2,8798,35.910,0.684,3,3.00
RM2,8799,35.923,0.683,3,3.00
RM2,8800,35.936,0.683,3,3.00
RM2,8801,35.949,0.683,3,3.00
RM2,8802,35.961,0.682,3,3.00
RM2,8803,35.974,0.682,3,3.00
RM2,8804,35.987,0.682,3,3.00
RM2,8805,36.000,0.681,3,3.00
RM2,8806,36.013,0.681,3,3.00
RM2,8807,36.026,0.680,3,3.00
RM2,8808,36.039,0.680,3,3.00
RM2,8809,36.052,0.680,3,3.00
RM2,8810,36.065,0.679,3,3.00
RM2,8811,36.078,0.679,3,3.00
RM2,8812,36.091,0.678,3,3.00
RM2,8813,36.103,0.678,3,3.00
RM2,8814,36.116,0.678,3,3.00
RM2,8815,36.129,0.677,3,3.00
RM2,8816,36.142,0.677,3,3.00
RM2,8817,36.155,0.677,3,3.00
RM2,8818,36.168,0.676,3,3.00
RM2,8819,36.181,0.676,3,3.00
RM2,8820,36.194,0.675,3,3.00
RM2,8821,36.206,0.675,3,3.00
RM2,8822,36.219,0.675,3,3.00
RM2,8823,36.232,0.674,3,3.00
RM2,8824,36.245,0.674,3,3.00
RM2,8825,36.258,0.673,3,3.00
RM2,8826,36.271,0.673,3,3.00
RM2,8827,36.283,0.673,3,3.00
RM2,8828,36.296,0.672,3,3.00
RM2,8829,36.309,0.672,3,3.00
RM2,8830,36.322,0.671,3,3.00
RM2,8831,36.334,0.671,3,3.00
RM2,8832,36.347,0.671,3,3.00
RM2,8833,36.360,0.670,3,3.00
RM2,8834,36.373,0.670,3,3.00
RM2,8835,36.386,0.669,3,3.00
RM2,8836,36.398,0.669,3,3.00
RM2,8837,36.411,0.669,3,3.00
RM2,8838,36.424,0.668,3,3.00
RM2,8839,36.437,0.668,3,3.00
RM2,8840,36.449,0.667,3,3.00
RM2,8841,36.462,0.667,3,3.00
RM2,8842,36.475,0.667,3,3.00
RM2,8843,36.487,0.666,3,3.00
RM2,8844,36.500,0.666,3,3.00
RM2,8845,36.513,0.665,3,3.00
RM2,8846,36.525,0.665,3,3.00
RM2,8847,36.538,0.665,3,3.00
RM2,8848,36.551,0.664,3,3.00
RM2,8849,36.563,0.664,3,3.00
RM2,8850,36.576,0.663,3,3.00
RM2,8851,36.589,0.663,3,3.00
RM2,8852,36.601,0.663,3,3.00
RM2,8853,36.614,0.662,3,3.00
RM2,8854,36.627,0.662,3,3.00
RM2,8855,36.639,0.661,3,3.00
RM2,8856,36.652,0.661,3,3.00
RM2,8857,36.664,0.661,3,3.00
RM2,8858,36.677,0.660,3,3.00
RM2,8859,36.689,0.660,3,3.00
RM2,8860,36.702,0.659,3,3.00
RM2,8861,36.715,0.659,3,3.00
RM2,8862,36.727,0.658,3,3.00
RM2,8863,36.740,0.658,3,3.00
RM2,8864,36.752,0.658,3,3.00
RM2,8865,36.765,0.657,3,3.00
RM2,8866,36.777,0.657,3,3.00
RM2,8867,36.790,0.656,3,3.00
RM2,8868,36.802,0.656,3,3.00
RM2,8869,36.815,0.656,3,3.00
RM2,8870,36.827,0.655,3,3.00
RM2,8871,36.839,0.655,3,3.00
RM2,8872,36.852,0.654,3,3.00
RM2,8873,36.864,0.654,3,3.00
RM2,8874,36.877,0.654,3,3.00
RM2,8875,36.889,0.653,3,3.00
RM2,8876,36.902,0.653,3,3.00
RM2,8877,36.914,0.653,3,3.00
RM2,8878,36.926,0.652,3,3.00
RM2,8879,36.939,0.652,3,3.00
RM2,8880,36.951,0.651,3,3.00
RM2,8881,36.963,0.651,3,3.00
RM2,8882,36.976,0.651,3,3.00
RM2,8883,36.988,0.650,3,3.00
RM2,8884,37.000,0.650,3,3.00
RM2,8885,37.013,0.649,3,3.00
RM2,8886,37.025,0.649,3,3.00
RM2,8887,37.037,0.649,3,3.00
RM2,8888,37.049,0.648,3,3.00
RM2,8889,37.062,0.648,3,3.00
RM2,8890,37.074,0.647,3,3.00
RM2,8891,37.086,0.647,3,3.00
RM2,8892,37.098,0.647,3,3.00
RM2,8893,37.111,0.646,3,3.00
RM2,8894,37.123,0.646,3,3.00
RM2,8895,37.135,0.646,3,3.00
RM2,8896,37.147,0.645,3,3.00
RM2,8897,37.159,0.645,3,3.00
RM2,8898,37.171,0.644,3,3.00
RM2,8899,37.183,0.644,3,3.00
RM2,8900,37.196,0.644,3,3.00
RM2,8901,37.208,0.643,3,3.00
RM2,8902,37.220,0.643,3,3.00
RM2,8903,37.232,0.643,3,3.00
RM2,8904,37.244,0.642,3,3.00
RM2,8905,37.256,0.642,3,3.00
RM2,8906,37.268,0.641,3,3.00
RM2,8907,37.280,0.641,3,3.00
RM2,8908,37.292,0.641,3,3.00
RM2,8909,37.304,0.640,3,3.00
RM2,8910,37.316,0.640,3,3.00
RM2,8911,37.328,0.640,3,3.00
RM2,8912,37.340,0.639,3,3.00
RM2,8913,37.352,0.639,3,3.00
RM2,8914,37.364,0.639,3,3.00
RM2,8915,37.376,0.638,3,3.00
RM2,8916,37.387,0.638,3,3.00
RM2,8917,37.399,0.638,3,3.00
RM2,8918,37.411,0.637,3,3.00
RM2,8919,37.423,0.637,3,3.00
RM2,8920,37.435,0.636,3,3.00
RM2,8921,37.447,0.636,3,3.00
RM2,8922,37.458,0.636,3,3.00
RM2,8923,37.470,0.635,3,3.00
RM2,8924,37.482,0.635,3,3.00
RM2,8925,37.494,0.635,3,3.00
RM2,8926,37.506,0.634,3,3.00
RM2,8927,37.517,0.634,3,3.00
RM2,8928,37.529,0.634,3,3.00
RM2,8929,37.541,0.633,3,3.00
RM2,8930,37.552,0.633,3,3.00
RM2,8931,37.564,0.633,3,3.00
RM2,8932,37.576,0.632,3,3.00
RM2,8933,37.587,0.632,3,3.00
RM2,8934,37.599,0.632,3,3.00
RM2,8935,37.610,0.631,3,3.00
RM2,8936,37.622,0.631,3,3.00
RM2,8937,37.634,0.631,3,3.00
RM2,8938,37.645,0.631,3,3.00
RM2,8939,37.657,0.630,3,3.00
RM2,8940,37.668,0.630,3,3.00
RM2,8941,37.680,0.630,3,3.00
RM2,8942,37.691,0.629,3,3.00
RM2,8943,37.703,0.629,3,3.00
RM2,8944,37.714,0.629,3,3.00
RM2,8945,37.725,0.628,3,3.00
RM2,8946,37.737,0.628,3,3.00
RM2,8947,37.748,0.628,3,3.00
RM2,8948,37.760,0.628,3,3.00
RM2,8949,37.771,0.627,3,3.00
RM2,8950,37.782,0.627,3,3.00
RM2,8951,37.794,0.627,3,3.00
RM2,8952,37.805,0.626,3,3.00
RM2,8953,37.816,0.626,3,3.00
RM2,8954,37.827,0.626,3,3.00
RM2,8955,37.839,0.626,3,3.00
RM2,8956,37.850,0.625,3,3.00
RM2,8957,37.861,0.625,3,3.00
RM2,8958,37.872,0.625,3,3.00
RM2,8959,37.884,0.624,3,3.00
RM2,8960,37.895,0.624,3,3.00
RM2,8961,37.906,0.624,3,3.00
RM2,8962,37.917,0.624,3,3.00
RM2,8963,37.928,0.623,3,3.00
RM2,8964,37.939,0.623,3,3.00
RM2,8965,37.950,0.623,3,3.00
RM2,8966,37.961,0.623,3,3.00
RM2,8967,37.972,0.622,3,3.00
RM2,8968,37.983,0.622,3,3.00
RM2,8969,37.994,0.622,3,3.00
RM2,8970,38.005,0.622,3,3.00
RM2,8971,38.016,0.622,3,3.00
RM2,8972,38.027,0.621,3,3.00
RM2,8973,38.038,0.621,3,3.00
RM2,8974,38.049,0.621,3,3.00
RM2,8975,38.060,0.621,3,3.00
RM2,8976,38.071,0.620,3,3.00
RM2,8977,38.081,0.620,3,3.00
RM2,8978,38.092,0.620,3,3.00
RM2,8979,38.103,0.620,3,3.00
RM2,8980,38.114,0.620,3,3.00
RM2,8981,38.124,0.619,3,3.00
RM2,8982,38.135,0.619,3,3.00
RM2,8983,38.146,0.619,3,3.00
RM2,8984,38.156,0.619,3,3.00
RM2,8985,38.167,0.619,3,3.00
RM2,8986,38.178,0.618,3,3.00
RM2,8987,38.188,0.618,3,3.00
RM2,8988,38.199,0.618,3,3.00
RM2,8989,38.210,0.618,3,3.00
RM2,8990,38.220,0.618,3,3.00
RM2,8991,38.231,0.618,3,3.00
RM2,8992,38.241,0.617,3,3.00
RM2,8993,38.252,0.617,3,3.00
RM2,8994,38.262,0.617,3,3.00
RM2,8995,38.273,0.617,3,3.00
RM2,8996,38.283,0.617,3,3.00
RM2,8997,38.293,0.617,3,3.00
RM2,8998,38.304,0.616,3,3.00
RM2,8999,38.314,0.616,3,3.00
RM2,9000,38.324,0.616,3,3.00
RM2,9001,38.335,0.616,3,3.00
RM2,9002,38.345,0.616,3,3.00
RM2,9003,38.355,0.616,3,3.00
RM2,9004,38.365,0.616,3,3.00
RM2,9005,38.376,0.615,3,3.00
RM2,9006,38.386,0.615,3,3.00
RM2,9007,38.396,0.615,3,3.00
RM2,9008,38.406,0.615,3,3.00
RM2,9009,38.416,0.615,3,3.00
RM2,9010,38.426,0.615,3,3.00
RM2,9011,38.436,0.615,3,3.00
RM2,9012,38.447,0.615,3,3.00
RM2,9013,38.457,0.615,3,3.00
RM2,9014,38.467,0.615,3,3.00
RM2,9015,38.477,0.614,3,3.00
RM2,9016,38.486,0.614,3,3.00
RM2,9017,38.496,0.614,3,3.00
RM2,9018,38.506,0.614,3,3.00
RM2,9019,38.516,0.614,3,3.00
RM2,9020,38.526,0.614,3,3.00
RM2,9021,38.536,0.614,3,3.00
RM2,9022,38.546,0.614,3,3.00
RM2,9023,38.555,0.614,3,3.00
RM2,9024,38.565,0.614,3,3.00
RM2,9025,38.575,0.614,3,3.00
RM2,9026,38.585,0.614,3,3.00
RM2,9027,38.594,0.614,3,3.00
RM2,9028,38.604,0.614,3,3.00
RM2,9029,38.614,0.614,3,3.00
RM2,9030,38.623,0.614,3,3.00
RM2,9031,38.633,0.614,3,3.00
RM2,9032,38.642,0.614,3,3.00
RM2,9033,38.652,0.614,3,3.00
RM2,9034,38.661,0.614,3,3.00
RM2,9035,38.671,0.614,3,3.00
RM2,9036,38.680,0.614,3,3.00
RM2,9037,38.690,0.614,3,3.00
RM2,9038,38.699,0.614,3,3.00
RM2,9039,38.709,0.614,3,3.00
RM2,9040,38.718,0.614,3,3.00
RM2,9041,38.727,0.614,3,3.00
RM2,9042,38.736,0.614,3,3.00
RM2,9043,38.746,0.614,3,3.00
RM2,9044,38.755,0.614,3,3.00
RM2,9045,38.764,0.614,3,3.00
RM2,9046,38.773,0.614,3,3.00
RM2,9047,38.783,0.614,3,3.00
RM2,9048,38.792,0.614,3,3.00
RM2,9049,38.801,0.614,3,3.00
RM2,9050,38.810,0.614,3,3.00
RM2,9051,38.819,0.614,3,3.00
RM2,9052,38.828,0.614,3,3.00
RM2,9053,38.837,0.614,3,3.00
RM2,9054,38.846,0.614,3,3.00
RM2,9055,38.855,0.614,3,3.00
RM2,9056,38.864,0.615,3,3.00
RM2,9057,38.873,0.615,3,3.00
RM2,9058,38.882,0.615,3,3.00
RM2,9059,38.890,0.615,3,3.00
RM2,9060,38.899,0.615,3,3.00
RM2,9061,38.908,0.615,3,3.00
RM2,9062,38.917,0.615,3,3.00
RM2,9063,38.925,0.615,3,3.00
RM2,9064,38.934,0.615,3,3.00
RM2,9065,38.943,0.616,3,3.00
RM2,9066,38.951,0.616,3,3.00
RM2,9067,38.960,0.616,3,3.00
RM2,9068,38.969,0.616,3,3.00
RM2,9069,38.977,0.616,3,3.00
RM2,9070,38.986,0.616,3,3.00
RM2,9071,38.994,0.616,3,3.00
RM2,9072,39.003,0.617,3,3.00
RM2,9073,39.011,0.617,3,3.00
RM2,9074,39.019,0.617,3,3.00
RM2,9075,39.028,0.617,3,3.00
RM2,9076,39.036,0.617,3,3.00
RM2,9077,39.044,0.618,3,3.00
RM2,9078,39.053,0.618,3,3.00
RM2,9079,39.061,0.618,3,3.00
RM2,9080,39.069,0.618,3,3.00
RM2,9081,39.077,0.618,3,3.00
RM2,9082,39.085,0.619,3,3.00
RM2,9083,39.094,0.619,3,3.00
RM2,9084,39.102,0.619,3,3.00
RM2,9085,39.110,0.619,3,3.00
RM2,9086,39.118,0.620,3,3.00
RM2,9087,39.126,0.620,3,3.00
RM2,9088,39.134,0.620,3,3.00
RM2,9089,39.142,0.620,3,3.00
RM2,9090,39.150,0.621,3,3.00
RM2,9091,39.157,0.621,3,3.00
RM2,9092,39.165,0.621,3,3.00
RM2,9093,39.173,0.621,3,3.00
RM2,9094,39.181,0.622,3,3.00
RM2,9095,39.189,0.622,3,3.00
RM2,9096,39.196,0.622,3,3.00
RM2,9097,39.204,0.623,3,3.00
RM2,9098,39.212,0.623,3,3.00
RM2,9099,39.219,0.623,3,3.00
RM2,9100,39.227,0.624,3,3.00
RM2,9101,39.235,0.624,3,3.00
RM2,9102,39.242,0.624,3,3.00
RM2,9103,39.250,0.625,3,3.00
RM2,9104,39.257,0.625,3,3.00
RM2,9105,39.264,0.625,3,3.00
RM2,9106,39.272,0.626,3,3.00
RM2,9107,39.279,0.626,3,3.00
RM2,9108,39.287,0.626,3,3.00
RM2,9109,39.294,0.627,3,3.00
RM2,9110,39.301,0.627,3,3.00
RM2,9111,39.308,0.628,3,3.00
RM2,9112,39.316,0.628,3,3.00
RM2,9113,39.323,0.628,3,3.00
RM2,9114,39.330,0.629,3,3.00
RM2,9115,39.337,0.629,3,3.00
RM2,9116,39.344,0.630,3,3.00
RM2,9117,39.351,0.630,3,3.00
RM2,9118,39.358,0.630,3,3.00
RM2,9119,39.365,0.631,3,3.00
RM2,9120,39.372,0.631,3,3.00
RM2,9121,39.379,0.632,3,3.00
RM2,9122,39.386,0.632,3,3.00
RM2,9123,39.393,0.633,3,3.00
RM2,9124,39.399,0.633,3,3.00
RM2,9125,39.406,0.634,3,3.00
RM2,9126,39.413,0.634,3,3.00
RM2,9127,39.420,0.635,3,3.00
RM2,9128,39.426,0.635,3,3.00
RM2,9129,39.433,0.636,3,3.00
RM2,9130,39.439,0.636,3,3.00
RM2,9131,39.446,0.637,3,3.00
RM2,9132,39.453,0.637,3,3.00
RM2,9133,39.459,0.638,3,3.00
RM2,9134,39.465,0.638,3,3.00
RM2,9135,39.472,0.639,3,3.00
RM2,9136,39.478,0.639,3,3.00
RM2,9137,39.485,0.640,3,3.00
RM2,9138,39.491,0.640,3,3.00
RM2,9139,39.497,0.641,3,3.00
RM2,9140,39.503,0.642,3,3.00
RM2,9141,39.510,0.642,3,3.00
RM2,9142,39.516,0.643,3,3.00
RM2,9143,39.522,0.643,3,3.00
RM2,9144,39.528,0.644,3,3.00
RM2,9145,39.534,0.645,3,3.00
RM2,9146,39.540,0.645,3,3.00
RM2,9147,39.546,0.646,3,3.00
RM2,9148,39.552,0.646,3,3.00
RM2,9149,39.558,0.647,3,3.00
RM2,9150,39.564,0.648,3,3.00
RM2,9151,39.570,0.648,3,3.00
RM2,9152,39.575,0.649,3,3.00
RM2,9153,39.581,0.650,3,3.00
RM2,9154,39.587,0.650,3,3.00
RM2,9155,39.593,0.651,3,3.00
RM2,9156,39.598,0.652,3,3.00
RM2,9157,39.604,0.652,3,3.00
RM2,9158,39.609,0.653,3,3.00
RM2,9159,39.615,0.654,3,3.00
RM2,9160,39.620,0.655,3,3.00
RM2,9161,39.626,0.655,3,3.00
RM2,9162,39.631,0.656,3,3.00
RM2,9163,39.637,0.657,3,3.00
RM2,9164,39.642,0.658,3,3.00
RM2,9165,39.647,0.658,3,3.00
RM2,9166,39.653,0.659,3,3.00
RM2,9167,39.658,0.660,3,3.00
RM2,9168,39.663,0.661,3,3.00
RM2,9169,39.668,0.661,3,3.00
RM2,9170,39.673,0.662,3,3.00
RM2,9171,39.678,0.663,3,3.00
RM2,9172,39.684,0.664,3,3.00
RM2,9173,39.689,0.665,3,3.00
RM2,9174,39.693,0.665,3,3.00
RM2,9175,39.698,0.666,3,3.00
RM2,9176,39.703,0.667,3,3.00
RM2,9177,39.708,0.668,3,3.00
RM2,9178,39.713,0.669,3,3.00
RM2,9179,39.718,0.670,3,3.00
RM2,9180,39.723,0.670,3,3.00
RM2,9181,39.727,0.671,3,3.00
RM2,9182,39.732,0.672,3,3.00
RM2,9183,39.737,0.673,3,3.00
RM2,9184,39.741,0.674,3,3.00
RM2,9185,39.746,0.675,3,3.00
RM2,9186,39.750,0.676,3,3.00
RM2,9187,39.755,0.677,3,3.00
RM2,9188,39.759,0.678,3,3.00
RM2,9189,39.764,0.679,3,3.00
RM2,9190,39.768,0.679,3,3.00
RM2,9191,39.772,0.680,3,3.00
RM2,9192,39.777,0.681,3,3.00
RM2,9193,39.781,0.682,3,3.00
RM2,9194,39.785,0.683,3,3.00
RM2,9195,39.789,0.684,3,3.00
RM2,9196,39.793,0.685,3,3.00
RM2,9197,39.797,0.686,3,3.00
RM2,9198,39.801,0.687,3,3.00
RM2,9199,39.805,0.688,3,3.00
RM2,9200,39.809,0.689,3,3.00
RM2,9201,39.813,0.690,3,3.00
RM2,9202,39.817,0.691,3,3.00
RM2,9203,39.821,0.692,3,3.00
RM2,9204,39.825,0.694,3,3.00
RM2,9205,39.829,0.695,3,3.00
RM2,9206,39.833,0.696,3,3.00
RM2,9207,39.836,0.697,3,3.00
RM2,9208,39.840,0.698,3,3.00
RM2,9209,39.844,0.699,3,3.00
RM2,9210,39.847,0.700,3,3.00
RM2,9211,39.851,0.701,3,3.00
RM2,9212,39.854,0.702,3,3.00
RM2,9213,39.858,0.703,3,3.00
RM2,9214,39.861,0.705,3,3.00
RM2,9215,39.865,0.706,3,3.00
RM2,9216,39.868,0.707,3,3.00
RM2,9217,39.871,0.708,3,3.00
RM2,9218,39.875,0.709,3,3.00
RM2,9219,39.878,0.710,3,3.00
RM2,9220,39.881,0.712,3,3.00
RM2,9221,39.884,0.713,3,3.00
RM2,9222,39.887,0.714,3,3.00
RM2,9223,39.890,0.715,3,3.00
RM2,9224,39.893,0.716,3,3.00
RM2,9225,39.896,0.718,3,3.00
RM2,9226,39.899,0.719,3,3.00
RM2,9227,39.902,0.720,3,3.00
RM2,9228,39.905,0.721,3,3.00
RM2,9229,39.908,0.723,3,3.00
RM2,9230,39.911,0.724,3,3.00
RM2,9231,39.914,0.725,3,3.00
RM2,9232,39.916,0.726,3,3.00
RM2,9233,39.919,0.728,3,3.00
RM2,9234,39.922,0.729,3,3.00
RM2,9235,39.924,0.730,3,3.00
RM2,9236,39.927,0.732,3,3.00
RM2,9237,39.930,0.733,3,3.00
RM2,9238,39.932,0.734,3,3.00
RM2,9239,39.935,0.736,3,3.00
RM2,9240,39.937,0.737,3,3.00
RM2,9241,39.939,0.738,3,3.00
RM2,9242,39.942,0.740,3,3.00
RM2,9243,39.944,0.741,3,3.00
RM2,9244,39.946,0.743,3,3.00
RM2,9245,39.949,0.744,3,3.00
RM2,9246,39.951,0.745,3,3.00
RM2,9247,39.953,0.747,3,3.00
RM2,9248,39.955,0.748,3,3.00
RM2,9249,39.957,0.750,3,3.00
RM2,9250,39.959,0.751,3,3.00
RM2,9251,39.961,0.753,3,3.00
RM2,9252,39.963,0.754,3,3.00
RM2,9253,39.965,0.756,3,3.00
RM2,9254,39.967,0.757,3,3.00
RM2,9255,39.969,0.759,3,3.00
RM2,9256,39.970,0.760,3,3.00
RM2,9257,39.972,0.762,3,3.00
RM2,9258,39.974,0.763,3,3.00
RM2,9259,39.976,0.765,3,3.00
RM2,9260,39.977,0.766,3,3.00
RM2,9261,39.979,0.768,3,3.00
RM2,9262,39.980,0.769,3,3.00
RM2,9263,39.982,0.771,3,3.00
RM2,9264,39.983,0.772,3,3.00
RM2,9265,39.985,0.774,3,3.00
RM2,9266,39.986,0.776,3,3.00
RM2,9267,39.988,0.777,3,3.00
RM2,9268,39.989,0.779,3,3.00
RM2,9269,39.990,0.780,3,3.00
RM2,9270,39.991,0.782,3,3.00
RM2,9271,39.993,0.784,3,3.00
RM2,9272,39.994,0.785,3,3.00
RM2,9273,39.995,0.787,3,3.00
RM2,9274,39.996,0.789,3,3.00
RM2,9275,39.997,0.790,3,3.00
RM2,9276,39.998,0.792,3,3.00
RM2,9277,39.999,0.793,3,3.00
RM2,9278,40.000,0.795,3,3.00
RM2,9279,40.001,0.797,3,3.00
RM2,9280,40.002,0.798,3,3.00
RM2,9281,40.002,0.800,3,3.00
RM2,9282,40.003,0.802,3,3.00
RM2,9283,40.004,0.804,3,3.00
RM2,9284,40.005,0.805,3,3.00
RM2,9285,40.005,0.807,3,3.00
RM2,9286,40.006,0.809,3,3.00
RM2,9287,40.006,0.810,3,3.00
RM2,9288,40.007,0.812,3,3.00
RM2,9289,40.007,0.814,3,3.00
RM2,9290,40.008,0.815,3,3.00
RM2,9291,40.008,0.817,3,3.00
RM2,9292,40.008,0.819,3,3.00
RM2,9293,40.009,0.821,3,3.00
RM2,9294,40.009,0.822,3,3.00
RM2,9295,40.009,0.824,3,3.00
RM2,9296,40.009,0.826,3,3.00
RM2,9297,40.010,0.828,3,3.00
RM2,9298,40.010,0.829,3,3.00
RM2,9299,40.010,0.831,3,3.00
RM2,9300,40.010,0.833,3,3.00
RM2,9301,40.010,0.835,3,3.00
RM2,9302,40.010,0.837,3,3.00
RM2,9303,40.010,0.838,3,3.00
RM2,9304,40.010,0.840,3,3.00
RM2,9305,40.009,0.842,3,3.00
RM2,9306,40.009,0.844,3,3.00
RM2,9307,40.009,0.845,3,3.00
RM2,9308,40.009,0.847,3,3.00
RM2,9309,40.008,0.849,3,3.00
RM2,9310,40.008,0.851,3,3.00
RM2,9311,40.007,0.853,3,3.00
RM2,9312,40.007,0.854,3,3.00
RM2,9313,40.006,0.856,3,3.00
RM2,9314,40.006,0.858,3,3.00
RM2,9315,40.005,0.860,3,3.00
RM2,9316,40.005,0.862,3,3.00
RM2,9317,40.004,0.864,3,3.00
RM2,9318,40.003,0.865,3,3.00
RM2,9319,40.003,0.867,3,3.00
RM2,9320,40.002,0.869,3,3.00
RM2,9321,40.001,0.871,3,3.00
RM2,9322,40.000,0.873,3,3.00
RM2,9323,39.999,0.875,3,3.00
RM2,9324,39.998,0.876,3,3.00
RM2,9325,39.997,0.878,3,3.00
RM2,9326,39.996,0.880,3,3.00
RM2,9327,39.995,0.882,3,3.00
RM2,9328,39.994,0.884,3,3.00
RM2,9329,39.993,0.886,3,3.00
RM2,9330,39.991,0.887,3,3.00
RM2,9331,39.990,0.889,3,3.00
RM2,9332,39.989,0.891,3,3.00
RM2,9333,39.988,0.893,3,3.00
RM2,9334,39.986,0.895,3,3.00
RM2,9335,39.985,0.897,3,3.00
RM2,9336,39.983,0.899,3,3.00
RM2,9337,39.982,0.900,3,3.00
RM2,9338,39.980,0.902,3,3.00
RM2,9339,39.979,0.904,3,3.00
RM2,9340,39.977,0.906,3,3.00
RM2,9341,39.975,0.908,3,3.00
RM2,9342,39.974,0.910,3,3.00
RM2,9343,39.972,0.912,3,3.00
RM2,9344,39.970,0.913,3,3.00
RM2,9345,39.968,0.915,3,3.00
RM2,9346,39.966,0.917,3,3.00
RM2,9347,39.965,0.919,3,3.00
RM2,9348,39.963,0.921,3,3.00
RM2,9349,39.961,0.923,3,3.00
RM2,9350,39.959,0.925,3,3.00
RM2,9351,39.956,0.926,3,3.00
RM2,9352,39.954,0.928,3,3.00
RM2,9353,39.952,0.930,3,3.00
RM2,9354,39.950,0.932,3,3.00
RM2,9355,39.948,0.934,3,3.00
RM2,9356,39.945,0.936,3,3.00
RM2,9357,39.943,0.937,3,3.00
RM2,9358,39.941,0.939,3,3.00
RM2,9359,39.938,0.941,3,3.00
RM2,9360,39.936,0.943,3,3.00
RM2,9361,39.933,0.945,3,3.00
RM2,9362,39.931,0.947,3,3.00
RM2,9363,39.928,0.949,3,3.00
RM2,9364,39.926,0.950,3,3.00
RM2,9365,39.923,0.952,3,3.00
RM2,9366,39.920,0.954,3,3.00
